race_id,date,region,course,race_name,type,dist,going,horse_id,horse,sp,sp_dec,position,time,or,rpr,tsr,prize
rac_11202048,2024-02-25,IRE,Naas (IRE),Get Best Odds Guaranteed At BetVictor Handicap Hurdle,Hurdle,1m7½f,Soft,hrs_24373020,Hey Johnny (IRE),25/1,26.00,PU,-,116,–,–,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_31579947,Tounsivator (FR),7/2,4.50,1,4:3.20,–,125,97,€7375
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_33165195,Rainbow Trail (FR),10/1,11.00,2,4:3.51,–,121,95,€2375
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_30344741,Shoot The Blues (GB),11/10F,2.10,3,4:3.82,–,120,93,€1125
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_39315108,Well Dressed (IRE),22/1,23.00,4,4:6.07,–,104,75,€500
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_34961906,Reve Inoui (IRE),150/1,151.00,5,4:6.95,–,108,77,€250
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_39826815,Annamaymurt (IRE),250/1,251.00,6,4:7.32,–,106,75,€125
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_22914864,San Aer (IRE),66/1,67.00,7,4:8.51,–,101,69,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_39451265,Fairyland Opera (IRE),66/1,67.00,8,4:8.76,–,93,60,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_39735661,Minella Buddy (IRE),33/1,34.00,9,4:9.20,–,99,65,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_39296411,Shraheen (IRE),200/1,201.00,10,4:9.26,–,98,65,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_39735668,Pen To Paper (GB),2/1,3.00,11,4:10.07,–,95,60,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_23281146,Mon Euil (FR),200/1,201.00,12,4:11.01,–,91,55,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_33096784,It's Never Simple (IRE),100/1,101.00,13,4:11.20,–,90,54,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_35686441,Pinky (IRE),150/1,151.00,14,4:12.57,–,78,39,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_34678490,Bossofthebus (IRE),200/1,201.00,15,4:12.66,–,85,46,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_33274822,Ballerina Boxer (IRE),250/1,251.00,16,4:13.70,–,74,33,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_35150437,Heidi's Frontiere (IRE),150/1,151.00,17,4:13.72,–,74,33,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_37790396,Manatee Du Brizais (FR),80/1,81.00,18,4:13.76,–,80,40,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_18571868,Snegurochka (IRE),250/1,251.00,19,4:14.45,–,70,29,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_38884622,Diamond Nora (IRE),25/1,26.00,20,4:15.82,–,65,21,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_24287844,Camino Mission (IRE),250/1,251.00,21,4:15.89,–,72,28,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_35812357,Farrokh (FR),200/1,201.00,22,4:16.07,–,71,27,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_34760019,Zhivotov (IRE),200/1,201.00,23,4:16.20,–,70,26,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_39735647,Alpine Swift (IRE),250/1,251.00,24,4:19.20,–,51,2,
rac_11202009,2024-02-25,IRE,Naas (IRE),Naas Racecourse Business Club Maiden Hurdle,Hurdle,1m7½f,Soft,hrs_39826822,Diamondfranticsoup (IRE),150/1,151.00,25,4:25.45,–,33,–,
rac_11201996,2024-02-25,IRE,Naas (IRE),Winning Fair Juvenile Hurdle,Hurdle,1m7½f,Soft,hrs_31344257,Bottler'secret (IRE),6/5F,2.20,1,3:59.20,–,135,109,€16225
rac_11201996,2024-02-25,IRE,Naas (IRE),Winning Fair Juvenile Hurdle,Hurdle,1m7½f,Soft,hrs_37446486,Pacini (GB),5/2,3.50,2,4:1.95,118,120,95,€5225
rac_11201996,2024-02-25,IRE,Naas (IRE),Winning Fair Juvenile Hurdle,Hurdle,1m7½f,Soft,hrs_35553203,Trustyourinstinct (IRE),11/4,3.75,3,4:2.39,–,118,93,€2475
rac_11201996,2024-02-25,IRE,Naas (IRE),Winning Fair Juvenile Hurdle,Hurdle,1m7½f,Soft,hrs_35625121,Churchwarden (IRE),10/1,11.00,4,4:7.89,–,96,64,€1100
rac_11206676,2024-03-02,IRE,Navan (IRE),Navan Maiden Hurdle,Hurdle,2m6½f,Heavy,hrs_35430773,Kinturk Kalanisi (IRE),5/4F,2.25,1,6:43.80,–,125,73,€7375
rac_11206676,2024-03-02,IRE,Navan (IRE),Navan Maiden Hurdle,Hurdle,2m6½f,Heavy,hrs_32682622,Born Braver (IRE),11/4,3.75,2,6:44.30,–,121,71,€2375
rac_11206676,2024-03-02,IRE,Navan (IRE),Navan Maiden Hurdle,Hurdle,2m6½f,Heavy,hrs_39959213,Last Round (IRE),40/1,41.00,3,6:45.80,–,115,65,€1125
rac_11206676,2024-03-02,IRE,Navan (IRE),Navan Maiden Hurdle,Hurdle,2m6½f,Heavy,hrs_27664721,Special Cadeau (GB),2/1,3.00,4,6:46.43,–,112,62,€500
rac_11206676,2024-03-02,IRE,Navan (IRE),Navan Maiden Hurdle,Hurdle,2m6½f,Heavy,hrs_34166979,Lough Owel (IRE),20/1,21.00,5,6:48.80,–,103,52,€250
rac_11206676,2024-03-02,IRE,Navan (IRE),Navan Maiden Hurdle,Hurdle,2m6½f,Heavy,hrs_38465567,Kinbara Hills (IRE),200/1,201.00,6,6:50.18,–,97,46,€125
rac_11206663,2024-03-02,IRE,Navan (IRE),BoyleSports Daily Extra Places Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_20891374,Aodhan May (IRE),100/30F,4.33,1,6:7.10,99,112,26,€6785
rac_11206663,2024-03-02,IRE,Navan (IRE),BoyleSports Daily Extra Places Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_21614789,Chosen Diamond (IRE),7/2,4.50,2,6:7.73,94,102,18,€2185
rac_11206663,2024-03-02,IRE,Navan (IRE),BoyleSports Daily Extra Places Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_31740877,Maimie's Magic (IRE),6/1,7.00,3,6:9.35,93,95,10,€1035
rac_11206663,2024-03-02,IRE,Navan (IRE),BoyleSports Daily Extra Places Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_22782655,Ebasari (IRE),14/1,15.00,4,6:9.48,116,117,32,€460
rac_11206663,2024-03-02,IRE,Navan (IRE),BoyleSports Daily Extra Places Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_23165289,Upping The Anti (IRE),4/1,5.00,5,6:9.79,112,112,26,€230
rac_11206663,2024-03-02,IRE,Navan (IRE),BoyleSports Daily Extra Places Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_29104593,Rockbrook (IRE),11/2,6.50,6,6:11.16,96,90,4,€115
rac_11206663,2024-03-02,IRE,Navan (IRE),BoyleSports Daily Extra Places Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_28191254,Carrig Carol (IRE),16/1,17.00,7,6:11.60,100,93,5,
rac_11206663,2024-03-02,IRE,Navan (IRE),BoyleSports Daily Extra Places Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_13397748,Smackwater Jack (IRE),28/1,29.00,8,6:13.23,106,92,3,
rac_11206663,2024-03-02,IRE,Navan (IRE),BoyleSports Daily Extra Places Handicap Hurdle,Hurdle,2m4f,Heavy,hrs_28916517,El Capitaine (IRE),10/1,11.00,9,6:13.29,114,100,11,
rac_11206650,2024-03-02,IRE,Navan (IRE),BoyleSports Money Back 2nd To The Favourite Mares Maiden Hurdle,Hurdle,2m,Heavy,hrs_29212869,Instant Tendance (FR),4/6F,1.67,1,4:45.90,–,111,49,€7375
rac_11206650,2024-03-02,IRE,Navan (IRE),BoyleSports Money Back 2nd To The Favourite Mares Maiden Hurdle,Hurdle,2m,Heavy,hrs_36627451,Smiling Bess (IRE),11/1,12.00,2,4:47.15,–,104,42,€2375
rac_11206650,2024-03-02,IRE,Navan (IRE),BoyleSports Money Back 2nd To The Favourite Mares Maiden Hurdle,Hurdle,2m,Heavy,hrs_38649590,Lazy Bones (IRE),6/1,7.00,3,4:48.40,–,98,35,€1125
rac_11206650,2024-03-02,IRE,Navan (IRE),BoyleSports Money Back 2nd To The Favourite Mares Maiden Hurdle,Hurdle,2m,Heavy,hrs_36192709,Fortuna Favente (IRE),17/2,9.50,4,4:50.40,–,90,23,€500
rac_11206650,2024-03-02,IRE,Navan (IRE),BoyleSports Money Back 2nd To The Favourite Mares Maiden Hurdle,Hurdle,2m,Heavy,hrs_29931678,Miss Vivacious (IRE),33/1,34.00,5,4:50.77,–,89,20,€250
rac_11206650,2024-03-02,IRE,Navan (IRE),BoyleSports Money Back 2nd To The Favourite Mares Maiden Hurdle,Hurdle,2m,Heavy,hrs_38119011,Mayos Vendangeur (IRE),100/1,101.00,6,4:52.02,–,84,13,€125
rac_11206650,2024-03-02,IRE,Navan (IRE),BoyleSports Money Back 2nd To The Favourite Mares Maiden Hurdle,Hurdle,2m,Heavy,hrs_34746614,Good Time Belle (IRE),250/1,251.00,7,4:53.27,–,79,5,
rac_11206650,2024-03-02,IRE,Navan (IRE),BoyleSports Money Back 2nd To The Favourite Mares Maiden Hurdle,Hurdle,2m,Heavy,hrs_38793580,Raynbo (IRE),66/1,67.00,8,4:53.77,–,77,2,
rac_11206650,2024-03-02,IRE,Navan (IRE),BoyleSports Money Back 2nd To The Favourite Mares Maiden Hurdle,Hurdle,2m,Heavy,hrs_29636628,Noriska De La Mare (FR),66/1,67.00,9,4:53.96,–,76,1,
rac_11206650,2024-03-02,IRE,Navan (IRE),BoyleSports Money Back 2nd To The Favourite Mares Maiden Hurdle,Hurdle,2m,Heavy,hrs_39191985,Crimlin Rose (IRE),250/1,251.00,10,5:2.71,–,41,–,
rac_11206650,2024-03-02,IRE,Navan (IRE),BoyleSports Money Back 2nd To The Favourite Mares Maiden Hurdle,Hurdle,2m,Heavy,hrs_34746411,Curzon Queen (IRE),125/1,126.00,PU,-,–,–,–,
rac_11206650,2024-03-02,IRE,Navan (IRE),BoyleSports Money Back 2nd To The Favourite Mares Maiden Hurdle,Hurdle,2m,Heavy,hrs_38433549,Jokers 'n' Clowns (IRE),100/30,4.33,RR,-,–,–,–,
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_31300248,Charming Star (IRE),5/6F,1.83,1,4:38.00,–,112,97,€7375
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_39959192,Balko D'ange (FR),14/1,15.00,2,4:38.31,–,110,95,€2375
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_39959206,Welcome Back (IRE),4/1,5.00,3,4:38.44,–,109,94,€1125
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_32638158,Milteye (GB),40/1,41.00,4,4:41.44,–,97,77,€500
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_32567759,Club Manager (GB),33/1,34.00,5,4:44.69,–,84,58,€250
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_39547858,Ilbdare (IRE),200/1,201.00,6,4:47.44,–,73,41,€125
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_33375048,Drum Roll (FR),125/1,126.00,7,4:47.50,–,66,34,
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_35650174,Grann's Boy (IRE),22/1,23.00,8,4:47.62,–,72,40,
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_30329537,Shahbaz (IRE),5/2,3.50,9,4:48.75,–,68,33,
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_39698897,Wing Back (IRE),100/1,101.00,10,4:51.75,–,56,15,
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_36192471,Someone's Wish (IRE),80/1,81.00,11,4:55.50,–,41,–,
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_39959199,I Dont Lie (IRE),80/1,81.00,12,4:57.25,–,27,–,
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_37874487,Sir Callisto (IRE),40/1,41.00,F,-,–,–,–,
rac_11206637,2024-03-02,IRE,Navan (IRE),Meath Farm Machinery Maiden Hurdle,Hurdle,2m,Heavy,hrs_38884748,Balovale (IRE),200/1,201.00,UR,-,–,–,–,
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_33660291,Miss Gherkin (IRE),16/1,17.00,1,4:4.40,89,98,90,€6490
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_18714927,Clever Currency (IRE),14/1,15.00,2,4:5.03,109,113,107,€2090
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_24115427,Gamigin (IRE),100/30F,4.33,3,4:5.34,98,101,94,€990
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_32868213,Papa Barns (IRE),12/1,13.00,4,4:7.59,81,75,66,€440
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_26260829,Poets Cottage (IRE),16/1,17.00,5,4:8.28,107,98,88,€220
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_35069118,Magic Olinger (IRE),11/1,12.00,6,4:8.90,99,88,77,€110
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_29326710,Clear The Clouds (IRE),4/1,5.00,7,4:9.21,99,87,75,
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_29409408,Ivane (FR),11/1,12.00,8,4:10.03,87,71,59,
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_37687440,The Lucky Lobster (GB),8/1,9.00,9,4:10.34,92,75,63,
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_37890776,Diamond Dollar (IRE),25/1,26.00,10,4:13.34,96,67,51,
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_23264360,Sunwalk (GB),50/1,51.00,11,4:14.09,84,52,35,
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_20987491,Quite Incredible (IRE),28/1,29.00,12,4:14.34,103,70,52,
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_33274822,Ballerina Boxer (IRE),80/1,81.00,13,4:15.15,88,52,33,
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_33390952,Petit Dejeuner (IRE),25/1,26.00,14,4:15.28,95,58,39,
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_34775076,Milk Market (IRE),12/1,13.00,15,4:17.15,104,60,38,
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_25636884,Dream Escape (GB),20/1,21.00,16,4:19.15,93,41,16,
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_29748432,Inchiquin Maid (IRE),80/1,81.00,17,4:20.34,96,39,13,
rac_11206585,2024-03-03,IRE,Leopardstown (IRE),Anton O'Toole Handicap Hurdle,Hurdle,2m,Soft,hrs_23284457,Tuckmill (IRE),11/1,12.00,PU,-,93,–,–,
rac_11206572,2024-03-03,IRE,Leopardstown (IRE),QuinnBet Hurdle,Hurdle,2m2½f,Soft,hrs_34598060,Dee Capo (FR),3/1,4.00,1,4:41.50,–,146,96,€10325
rac_11206572,2024-03-03,IRE,Leopardstown (IRE),QuinnBet Hurdle,Hurdle,2m2½f,Soft,hrs_20393821,Ashdale Bob (IRE),5/2,3.50,2,4:41.94,147,138,89,€3325
rac_11206572,2024-03-03,IRE,Leopardstown (IRE),QuinnBet Hurdle,Hurdle,2m2½f,Soft,hrs_15429421,Effernock Fizz (IRE),18/1,19.00,3,4:45.19,126,118,68,€1575
rac_11206572,2024-03-03,IRE,Leopardstown (IRE),QuinnBet Hurdle,Hurdle,2m2½f,Soft,hrs_25227811,Sir Allen (GB),16/1,17.00,4,4:46.69,122,129,78,€700
rac_11206572,2024-03-03,IRE,Leopardstown (IRE),QuinnBet Hurdle,Hurdle,2m2½f,Soft,hrs_29735685,Laurie Blue (IRE),150/1,151.00,5,4:54.19,–,–,–,€350
rac_11206572,2024-03-03,IRE,Leopardstown (IRE),QuinnBet Hurdle,Hurdle,2m2½f,Soft,hrs_11482093,Cash Back (FR),6/5F,2.20,PU,-,136,–,–,
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_16761745,Zeeband (IRE),11/2,6.50,1,4:7.10,101,116,92,€7670
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_34153546,Master Otis (IRE),10/1,11.00,2,4:7.17,–,115,91,€2470
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_35244447,Crooked Tannie (IRE),4/9F,1.44,3,4:9.16,–,107,81,€1170
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_34153518,Gabriel Ranger (IRE),16/1,17.00,4,4:11.29,–,99,70,€520
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_39848697,Targa Flavio (IRE),125/1,126.00,5,4:11.40,–,98,70,€260
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_25108622,Banada Bridge (IRE),33/1,34.00,6,4:12.35,85,87,58,€130
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_35650293,Lummi Island (IRE),50/1,51.00,7,4:12.47,–,94,64,
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_34166699,Brave Adam (IRE),16/1,17.00,8,4:13.41,–,90,59,
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_34598228,Not My Problem (GB),50/1,51.00,9,4:13.47,–,90,59,
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_32401614,Tina Meehan (IRE),50/1,51.00,10,4:16.48,–,71,36,
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_38532774,Ballyeden Close (IRE),250/1,251.00,11,4:19.23,–,67,28,
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_35150570,My Policy (IRE),200/1,201.00,12,4:30.98,–,13,–,
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_32356996,Desert Cave (IRE),200/1,201.00,BD,-,–,–,–,
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_37932279,Who's In Midfield (IRE),250/1,251.00,F,-,–,–,–,
rac_11206559,2024-03-03,IRE,Leopardstown (IRE),Adare Manor Opportunity Maiden Hurdle,Hurdle,2m,Soft,hrs_28307790,Lord Vader (GB),17/2,9.50,UR,-,–,–,–,
rac_11206546,2024-03-03,IRE,Leopardstown (IRE),Connolly's RED MILLS Irish EBF Auction Novice Hurdle (IRE Incentive Race),Hurdle,2m,Soft,hrs_29509879,Blizzard Of Oz (IRE),6/4,2.50,1,4:7.20,–,130,85,€11800
rac_11206546,2024-03-03,IRE,Leopardstown (IRE),Connolly's RED MILLS Irish EBF Auction Novice Hurdle (IRE Incentive Race),Hurdle,2m,Soft,hrs_28903560,Purse Price (GB),33/1,34.00,2,4:7.76,109,117,73,€3800
rac_11206546,2024-03-03,IRE,Leopardstown (IRE),Connolly's RED MILLS Irish EBF Auction Novice Hurdle (IRE Incentive Race),Hurdle,2m,Soft,hrs_29622362,Backtonormal (IRE),8/1,9.00,3,4:7.82,–,125,81,€1800
rac_11206546,2024-03-03,IRE,Leopardstown (IRE),Connolly's RED MILLS Irish EBF Auction Novice Hurdle (IRE Incentive Race),Hurdle,2m,Soft,hrs_29622138,Captain Cody (IRE),4/5F,1.80,4,4:7.95,–,123,79,€800
rac_11206546,2024-03-03,IRE,Leopardstown (IRE),Connolly's RED MILLS Irish EBF Auction Novice Hurdle (IRE Incentive Race),Hurdle,2m,Soft,hrs_34073389,The Other Mozzie (IRE),18/1,19.00,5,4:8.70,122,126,81,€400
rac_11206546,2024-03-03,IRE,Leopardstown (IRE),Connolly's RED MILLS Irish EBF Auction Novice Hurdle (IRE Incentive Race),Hurdle,2m,Soft,hrs_35925456,Mill House Creek (GB),150/1,151.00,6,4:12.20,–,100,51,€200
rac_11206546,2024-03-03,IRE,Leopardstown (IRE),Connolly's RED MILLS Irish EBF Auction Novice Hurdle (IRE Incentive Race),Hurdle,2m,Soft,hrs_37774534,Drumgill (IRE),250/1,251.00,7,4:14.45,–,92,40,
rac_11212253,2024-03-04,IRE,Leopardstown (IRE),QuinnBet Handicap Hurdle,Hurdle,3m,Soft To Heavy,hrs_35025522,Jerk (FR),17/2,9.50,1,6:58.20,105,117,–,€7375
rac_11212253,2024-03-04,IRE,Leopardstown (IRE),QuinnBet Handicap Hurdle,Hurdle,3m,Soft To Heavy,hrs_26988276,From The Ashes (IRE),9/4F,3.25,2,6:58.35,106,116,–,€2375
rac_11212253,2024-03-04,IRE,Leopardstown (IRE),QuinnBet Handicap Hurdle,Hurdle,3m,Soft To Heavy,hrs_30207919,Balum (IRE),7/1,8.00,3,7:0.35,106,106,–,€1125
rac_11212253,2024-03-04,IRE,Leopardstown (IRE),QuinnBet Handicap Hurdle,Hurdle,3m,Soft To Heavy,hrs_27888819,Chance The Robin (IRE),28/1,29.00,4,7:1.65,107,101,–,€500
rac_11212253,2024-03-04,IRE,Leopardstown (IRE),QuinnBet Handicap Hurdle,Hurdle,3m,Soft To Heavy,hrs_33051515,Tramps Like Us (IRE),25/1,26.00,5,7:2.75,95,83,–,€250
rac_11212253,2024-03-04,IRE,Leopardstown (IRE),QuinnBet Handicap Hurdle,Hurdle,3m,Soft To Heavy,hrs_29327144,Magic Sadler (GB),14/1,15.00,6,7:2.80,102,90,–,€125
rac_11212253,2024-03-04,IRE,Leopardstown (IRE),QuinnBet Handicap Hurdle,Hurdle,3m,Soft To Heavy,hrs_24593086,See A Stride (IRE),14/1,15.00,7,7:2.95,104,91,–,
rac_11212253,2024-03-04,IRE,Leopardstown (IRE),QuinnBet Handicap Hurdle,Hurdle,3m,Soft To Heavy,hrs_37192239,Just Three (IRE),9/1,10.00,8,7:3.85,107,89,–,
rac_11212253,2024-03-04,IRE,Leopardstown (IRE),QuinnBet Handicap Hurdle,Hurdle,3m,Soft To Heavy,hrs_33275102,Redzy Rocco (IRE),28/1,29.00,9,7:5.45,102,76,–,
rac_11212253,2024-03-04,IRE,Leopardstown (IRE),QuinnBet Handicap Hurdle,Hurdle,3m,Soft To Heavy,hrs_23837051,Wild Hunt (GB),25/1,26.00,PU,-,100,–,–,
rac_11212253,2024-03-04,IRE,Leopardstown (IRE),QuinnBet Handicap Hurdle,Hurdle,3m,Soft To Heavy,hrs_27684538,No Fussing (IRE),5/1,6.00,PU,-,105,–,–,
rac_11212253,2024-03-04,IRE,Leopardstown (IRE),QuinnBet Handicap Hurdle,Hurdle,3m,Soft To Heavy,hrs_32982383,He's Home Again (IRE),11/2,6.50,PU,-,96,–,–,
